,Unnamed: 0.1,Unnamed: 0,id,latitude,longitude,time,edge,speed,traj_future,angle,time1
440,440,22216,0,6518.794461125306,20959.069680201887,26760.0,277702778,0.944,228302623.0,-118.22348571235887,4-5
441,441,22265,0,6624.267659426605,20914.12808857688,26820.0,228302623,2.144,228102282.0,-23.078606481882577,4-5
442,442,22315,0,6742.764158232846,20853.43141188582,26880.0,228102282,2.144,228002281.0,-27.122585806655884,4-5
443,443,22365,0,6840.256486596296,20761.787485111407,26940.0,228002281,2.144,228002281.0,-43.22888535637013,4-5
444,444,22414,0,6929.83219242641,20662.12709716797,27000.0,228002281,2.144,227902280.0,-48.05049449414102,4-5
445,445,22464,0,7022.240215649718,20565.13760809322,27060.0,227902280,2.144,208402277.0,-46.38569653052927,4-5
446,446,22514,0,7127.323978260415,20483.03455412328,27120.0,208402277,2.144,208402277.0,-38.000887272910376,4-5
447,447,22564,0,7234.79020065857,20402.99074709569,27180.0,208402277,2.144,227602277.0,-36.67975748262963,4-5
448,448,22614,0,7338.71919529402,20318.48692897067,27240.0,227602277,2.144,227402275.0,-39.114278934162975,4-5
449,449,22664,0,7426.772452343552,20218.925154077464,27300.0,227402275,2.144,227302274.0,-48.51018956443108,4-5
450,450,22714,0,7501.600075970919,20107.86290962888,27360.0,227302274,2.144,227302274.0,-56.0300805450396,4-5
451,451,22763,0,7580.608017414436,19999.632852856936,27420.0,227302274,2.144,227202273.0,-53.87055585675941,4-5
452,452,22813,0,7658.494120814084,19890.598163874623,27480.0,227202273,2.144,227202273.0,-54.46086684635733,4-5
453,453,22863,0,7735.678913716232,19781.060463767983,27540.0,227202273,2.144,227102272.0,-54.82989233463743,4-5
454,454,22913,0,7818.577177594196,19676.089337420017,27600.0,227102272,2.144,227002271.0,-51.70098710502575,4-5
455,455,22963,0,7916.175134759776,19586.15547569791,27660.0,227002271,2.144,227002443.0,-42.65972465276057,4-5
456,456,23013,0,8046.649936120608,19564.76542252228,27720.0,227002443,2.144,244202688.0,-9.310257260198107,4-5
457,457,23063,0,8179.646754643316,19579.565691869622,27780.0,244202688,2.144,244202688.0,6.349913324509513,4-5
458,458,23113,0,8312.66468935877,19595.75917957411,27840.0,244202688,2.144,244102442.0,6.94098342874164,4-5
459,459,23163,0,8445.02149102924,19615.825251867987,27900.0,244102442,2.144,244102442.0,8.620731043647096,4-5
460,460,23213,0,8575.87775219937,19644.680735100374,27960.0,244102442,2.144,244002441.0,12.435441502526954,4-5
461,461,23262,0,8703.81686178883,19684.17839071237,28020.0,244002441,2.144,244002441.0,17.156623401201216,4-5
462,462,23312,0,8831.096685260587,19726.081213254514,28080.0,244002441,2.144,734407394.0,18.222480898754963,4-5
463,463,23362,0,8939.465596075961,19884.57060423868,28140.0,734407394,3.2160000000000006,734407394.0,55.63719074551098,4-5
464,464,23412,0,9045.8834810904,20055.08815098696,28200.0,734407394,3.2160000000000006,734407394.0,58.03222478094433,4-5
465,465,23462,0,9152.30136610484,20225.60569773524,28260.0,734407394,3.2160000000000006,734407394.0,58.032224780943785,4-5
466,466,23512,0,9258.71925111928,20396.12324448353,28320.0,734407394,3.2160000000000006,734407393.0,58.032224780945974,4-5
467,467,23562,0,9372.12742887424,20558.14378242828,28380.0,734407393,3.216,734407393.0,55.00945103685666,4-5
468,468,23612,0,9559.95946359496,20629.69884327427,28440.0,734407393,3.216,734407393.0,20.85445803957853,4-5
469,469,23662,0,9747.791498315682,20701.25390412026,28500.0,734407393,3.216,734407393.0,20.854458039579132,4-5
470,470,23711,0,9935.623533036403,20772.80896496625,28560.0,734407393,3.216,734407392.0,20.854458039578347,4-5
471,471,23761,0,10136.027592261413,20774.171165787982,28620.0,734407392,3.216,734407392.0,0.3894489774779271,4-5
472,472,23811,0,10337.01847723522,20772.25696688348,28680.0,734407392,3.216,734407389.0,-0.545657593412733,4-5
473,473,23861,0,10530.224931066943,20823.49055103757,28740.0,734407389,3.216,734407389.0,14.851612875510494,4-5
474,474,23911,0,10722.22434751054,20882.96511774737,28800.0,734407389,3.216,553605560.0,17.21111527535387,5-6
475,475,48,0,10355.466328438142,6579.872152613503,0.0,553605560,0.944,553605560.0,-91.46884893535429,9-10
476,476,98,0,10314.932656876286,6622.7443052270055,60.0,553605560,0.944,555905560.0,133.39399701071721,9-10
477,477,148,0,10278.767608067106,6668.937912941377,120.0,555905560,0.944,555805559.0,128.05744831403217,9-10
478,478,198,0,10250.316829535932,6720.414482001849,180.0,555805559,0.944,555805559.0,118.92915499233617,9-10
479,479,248,0,10230.644964173254,6776.038377165282,240.0,555805559,0.944,555705558.0,109.47657549893202,9-10
480,480,298,0,10217.852086894987,6833.457896009064,300.0,555705558,0.944,10505557.0,102.56016815914764,9-10
481,481,348,0,10210.213069560015,6891.784173600993,360.0,10505557,0.944,10505557.0,97.46158251262825,9-10
482,482,398,0,10211.196266347722,6950.77598086333,420.0,10505557,0.944,10505557.0,89.04515874612635,9-10
483,483,448,0,10212.179463135428,7009.767788125666,480.0,10505557,0.944,10505557.0,89.04515874612808,9-10
484,484,498,0,10213.162659923131,7068.759595388003,540.0,10505557,0.944,10505555.0,89.04515874612987,9-10
485,485,548,0,10213.751798633764,7127.749098159825,600.0,10505555,0.9440000000000002,10505555.0,89.42779583045332,9-10
486,486,598,0,10212.0787128732,7186.725371219742,660.0,10505555,0.9440000000000002,10505555.0,91.62497635752328,9-10
487,487,648,0,10210.405627112634,7245.701644279658,720.0,10505555,0.9440000000000002,555405555.0,91.62497635752683,9-10
488,488,698,0,10208.575342747054,7304.6731810031215,780.0,555405555,0.944,555405555.0,91.77770365967478,9-10
489,489,748,0,10206.694749823975,7363.643201948154,840.0,555405555,0.944,555405555.0,91.82658120597316,9-10
490,490,798,0,10204.8141569009,7422.613222893188,900.0,555405555,0.944,555405555.0,91.82658120596955,9-10
491,491,847,0,10202.933563977824,7481.583243838221,960.0,555405555,0.944,555405555.0,91.82658120597137,9-10
492,492,897,0,10201.052971054747,7540.553264783254,1020.0,555405555,0.944,555405555.0,91.82658120597137,9-10
493,493,947,0,10199.172378131672,7599.523285728288,1080.0,555405555,0.944,555405555.0,91.82658120596957,9-10
494,494,997,0,10197.291785208596,7658.493306673321,1140.0,555405555,0.944,555407353.0,91.82658120597137,9-10
495,495,1047,0,10195.22805188669,7717.456577618228,1200.0,555407353,0.944,555407353.0,92.00455231577659,9-10
496,496,1097,0,10192.762526855053,7776.405039738273,1260.0,555407353,0.944,555407353.0,92.39500551687276,9-10
497,497,1147,0,10190.297001823415,7835.353501858318,1320.0,555407353,0.944,555407353.0,92.39500551687279,9-10
498,498,1197,0,10187.83147679178,7894.301963978363,1380.0,555407353,0.944,555407353.0,92.39500551687098,9-10
499,499,1247,0,10185.365951760145,7953.250426098408,1440.0,555407353,0.944,540207353.0,92.39500551687102,9-10
500,500,1296,0,10135.953651753183,7972.899188499293,1500.0,540207353,0.944,1600017.0,158.31479658093374,9-10
501,501,1346,0,10061.661756574107,7963.381977346474,1560.0,1600017,1.424,800009.0,-172.699848329999,9-10
502,502,1396,0,9983.898402230709,7953.1522742718735,1620.0,800009,1.424,800009.0,-172.5058206408204,9-10
503,503,1446,0,9921.07140142272,8016.190103941632,1680.0,800009,1.424,800009.0,134.90402725975494,9-10
504,504,1496,0,9858.244400614736,8079.227933611389,1740.0,800009,1.424,800009.0,134.90402725975287,9-10
505,505,1546,0,9795.41739980675,8142.265763281146,1800.0,800009,1.424,800009.0,134.9040272597537,9-10
506,506,1595,0,9732.590398998766,8205.303592950904,1860.0,800009,1.424,800042.0,134.9040272597533,9-10
507,507,1645,0,9666.242458904431,8264.384729348025,1920.0,800042,1.424,800042.0,138.3157565345073,9-10
508,508,1695,0,9596.33370007618,8319.464357515737,1980.0,800042,1.424,800042.0,141.7661748225534,9-10
509,509,1744,0,9526.42494124793,8374.54398568345,2040.0,800042,1.424,700042.0,141.7661748225534,9-10
510,510,1793,0,9456.4588633321,8429.55045617683,2100.0,700042,1.424,700042.0,141.82600588510056,9-10
511,511,1843,0,9386.252925589495,8484.25078803763,2160.0,700042,1.424,700042.0,142.07637817763793,9-10
512,512,1893,0,9316.046987846894,8538.951119898433,2220.0,700042,1.424,700138.0,142.07637817763558,9-10
513,513,1943,0,9247.833252708053,8596.103632822373,2280.0,700138,1.424,700138.0,140.0422218015251,9-10
514,514,1993,0,9179.91421577406,8653.618886642198,2340.0,700138,1.424,700138.0,139.74137937627367,9-10
515,515,2043,0,9111.995178840069,8711.134140462023,2400.0,700138,1.424,700138.0,139.74137937627367,9-10
516,516,2093,0,9044.076141906076,8768.64939428185,2460.0,700138,1.424,700138.0,139.7413793762728,9-10
517,517,2142,0,8976.157104972082,8826.164648101676,2520.0,700138,1.424,600087.0,139.7413793762744,9-10
518,518,2192,0,8908.379975651469,8883.837482839303,2580.0,600087,1.424,600087.0,139.6049145133792,9-10
519,519,2241,0,8840.261110030528,8941.115926834545,2640.0,600087,1.424,600087.0,139.94085598589476,9-10
520,520,2291,0,8772.142244409586,8998.394370829788,2700.0,600087,1.424,600087.0,139.94085598589476,9-10
521,521,2341,0,8704.023378788646,9055.672814825031,2760.0,600087,1.424,600087.0,139.940855985894,9-10
522,522,2391,0,8635.904513167705,9112.951258820274,2820.0,600087,1.424,600087.0,139.94085598589476,9-10
523,523,2440,0,8567.785647546763,9170.229702815515,2880.0,600087,1.424,600087.0,139.94085598589564,9-10
524,524,2490,0,8499.666781925822,9227.50814681076,2940.0,600087,1.424,500006.0,139.94085598589385,9-10
525,525,2540,0,8449.227964421778,9299.90368392643,3000.0,500006,1.424,400005.0,124.86537785248802,9-10
526,526,2590,0,8393.920928630334,9368.039238046906,3060.0,400005,1.424,400005.0,129.0669512316277,9-10
527,527,2640,0,8325.117398657383,9424.49341648625,3120.0,400005,1.424,300004.0,140.63068275763536,9-10
528,528,2690,0,8256.950880689008,9481.711569071382,3180.0,300004,1.424,300004.0,139.99030795123377,9-10
529,529,2740,0,8189.047579864802,9539.245400311596,3240.0,300004,1.424,300004.0,139.72570584578614,9-10
530,530,2790,0,8121.144279040596,9596.779231551807,3300.0,300004,1.424,300205.0,139.72570584578793,9-10
531,531,2839,0,8170.038369664639,9681.03836966464,3360.0,300205,2.144,20500206.0,59.874163101927444,9-10
532,532,2889,0,8258.067291758907,9781.943515674797,3420.0,20500206,2.144,20500206.0,48.898789960504786,9-10
533,533,2939,0,8344.0677050642,9884.70503041314,3480.0,20500206,2.144,20500206.0,50.07426634327134,9-10
534,534,2988,0,8430.068118369494,9987.466545151485,3540.0,20500206,2.144,20500206.0,50.07426634327134,9-10
535,535,3038,0,8516.068531674788,10090.228059889829,3600.0,20500206,2.144,20500206.0,50.07426634327134,5-6
536,536,3088,0,8602.068944980081,10192.98957462817,3660.0,20500206,2.144,20600650.0,50.074266343270835,5-6
537,537,3138,0,8672.444892457848,10306.51246180726,3720.0,20600650,2.144,57400575.0,58.20409224542267,5-6
538,538,3188,0,8737.607196757763,10423.59892034238,3780.0,57400575,2.144,57300574.0,60.9026834858452,5-6
539,539,3237,0,8804.295736186394,10539.817146556668,3840.0,57300574,2.144,57300574.0,60.15186102985565,5-6
540,540,3287,0,8875.733899295628,10653.186405403932,3900.0,57300574,2.144,57200573.0,57.78345394142445,5-6
541,541,3337,0,8947.588747997808,10766.291705840307,3960.0,57200573,2.144,57200573.0,57.57254726398206,5-6
542,542,3387,0,9019.566446010334,10879.319184750604,4020.0,57200573,2.144,57200663.0,57.51036684093995,5-6
543,543,3437,0,9088.266224252498,10994.36808998146,4080.0,57200663,2.144,66300849.0,59.15707790835039,5-6
544,544,3487,0,9031.3205681967,11050.481746402083,4140.0,66300849,1.424,84900945.0,135.4216300817822,5-6
545,545,3536,0,8956.15133526021,11098.132005119674,4200.0,84900945,1.424,84900945.0,147.62912762076365,5-6
546,546,3586,0,8881.124364474788,11146.006357906565,4260.0,84900945,1.424,79000945.0,147.45824644000402,5-6
547,547,3636,0,8805.974623157823,11193.68773904168,4320.0,79000945,1.424,79000945.0,147.60548714323608,5-6
548,548,3685,0,8730.819547126208,11241.360735031883,4380.0,79000945,1.424,79000945.0,147.61188514659878,5-6
549,549,3734,0,8655.664471094591,11289.033731022088,4440.0,79000945,1.424,79000833.0,147.61188514659943,5-6
550,550,3784,0,8622.029021620232,11337.781057775492,4500.0,79000833,0.944,79000833.0,124.60551153287489,5-6
551,551,3834,0,8652.684277298607,11388.19192266882,4560.0,79000833,0.944,79000833.0,58.695876504409235,5-6
552,552,3884,0,8683.339532976983,11438.60278756215,4620.0,79000833,0.944,79000833.0,58.695876504409235,5-6
553,553,3934,0,8669.344744321625,11415.589135106671,4740.0,79000833,0.944,79000833.0,-121.30412349559067,5-6
554,554,3984,0,8638.68948864325,11365.178270213342,4800.0,79000833,0.944,79000945.0,-121.30412349559077,5-6
555,555,4034,0,8614.819316222163,11314.942971053106,4860.0,79000945,1.424,79000945.0,-115.41553946605639,5-6
556,556,4084,0,8689.97439225378,11267.269975062902,4920.0,79000945,1.424,79000945.0,-32.38811485340059,5-6
557,557,4134,0,8765.129468285395,11219.596979072698,4980.0,79000945,1.424,79000945.0,-32.38811485340121,5-6
558,558,4184,0,8840.284544317012,11171.923983082492,5040.0,79000945,1.424,84900945.0,-32.388114853401575,5-6
559,559,4234,0,8915.375802812468,11124.150678205377,5100.0,84900945,1.424,66300849.0,-32.464652262938216,5-6
560,560,4284,0,8990.42463269968,11076.31075829494,5160.0,66300849,1.424,66300849.0,-32.51549711712243,5-6
561,561,4362,0,9065.673145069435,11028.78538206141,5220.0,66300849,1.424,66301286.0,-32.27564431457815,5-6
562,562,4412,0,9137.386824684583,11075.980334927714,5280.0,66301286,2.144,66301286.0,33.34901515319291,5-6
563,563,4462,0,9206.57930634493,11190.733986205933,5340.0,66301286,2.144,66301286.0,58.91147666401923,5-6
564,564,4512,0,9275.771788005271,11305.487637484151,5400.0,66301286,2.144,66301286.0,58.911476664020554,5-6
565,565,4562,0,9344.964269665614,11420.241288762372,5460.0,66301286,2.144,66301286.0,58.91147666402096,5-6
566,566,4612,0,9414.156751325958,11534.994940040591,5520.0,66301286,2.144,99101286.0,58.911476664019894,5-6
567,567,4662,0,9483.343646579782,11649.751959098276,5580.0,99101286,2.144,57100991.0,58.91426578264014,5-6
568,568,4712,0,9552.277453805884,11764.661008333518,5640.0,57100991,2.144,57100991.0,59.0405047620892,5-6
569,569,4762,0,9621.08669393429,11879.644870127038,5700.0,57100991,2.144,57101230.0,59.1026348397332,5-6
570,570,4812,0,9689.955737998927,11994.59289666488,5760.0,57101230,2.144,57101230.0,59.07282454948705,5-6
571,571,4862,0,9758.898169226217,12109.49694871036,5820.0,57101230,2.144,57101230.0,59.03624346792595,5-6
572,572,4912,0,9827.840600453505,12224.401000755845,5880.0,57101230,2.144,57101230.0,59.03624346792741,5-6
573,573,4962,0,9896.783031680794,12339.305052801325,5940.0,57101230,2.144,80201230.0,59.03624346792595,5-6
574,574,5012,0,9965.725462908082,12454.209104846805,6000.0,80201230,2.144,69600802.0,59.03624346792661,5-6
575,575,5062,0,10034.667894135371,12569.113156892285,6060.0,69600802,2.144,69600802.0,59.03624346792595,5-6
576,576,5112,0,10103.61032536266,12684.017208937768,6120.0,69600802,2.144,69600802.0,59.03624346792675,5-6
577,577,5160,0,10172.552756589948,12798.921260983248,6180.0,69600802,2.144,69600802.0,59.03624346792661,5-6
578,578,5209,0,10241.495187817236,12913.825313028728,6240.0,69600802,2.144,57000696.0,59.03624346792661,5-6
579,579,5259,0,10309.846678574522,13029.079695127231,6300.0,57000696,2.144,56900570.0,59.32998404688326,5-6
580,580,5309,0,10397.216574681106,13130.278438476083,6360.0,56900570,2.144,56900570.0,49.19432795962721,5-6
581,581,5359,0,10487.275362802917,13229.502501495248,6420.0,56900570,2.144,734407407.0,47.772156776891336,5-6
582,582,5409,0,10487.893794815982,13340.858035136323,6480.0,734407407,3.2160000000000006,734407407.0,89.68180135447975,5-6
583,583,5459,0,10336.31180743024,13472.857660515294,6540.0,734407407,3.2160000000000006,734407407.0,138.95021526259924,5-6
584,584,5509,0,10184.729820044497,13604.857285894266,6600.0,734407407,3.2160000000000006,734407407.0,138.9502152625992,5-6
585,585,5559,0,10033.147832658757,13736.856911273237,6660.0,734407407,3.2160000000000006,734407407.0,138.95021526259887,5-6
586,586,5609,0,9881.565845273011,13868.856536652209,6720.0,734407407,3.2160000000000006,734407407.0,138.9502152625995,5-6
587,587,5659,0,9729.983857887271,14000.85616203118,6780.0,734407407,3.2160000000000006,734407406.0,138.95021526259887,5-6
588,588,5709,0,9609.547511379573,14160.851735544553,6840.0,734407406,3.216,734407406.0,126.97053170028487,5-6
589,589,5759,0,9494.39443049863,14325.59628921364,6900.0,734407406,3.216,734407406.0,124.95276307588132,5-6
590,590,5808,0,9379.241349617689,14490.340842882726,6960.0,734407406,3.216,734407406.0,124.95276307588132,5-6
591,591,5858,0,9264.088268736745,14655.085396551814,7020.0,734407406,3.216,734407405.0,124.95276307588144,5-6
592,592,5908,0,9152.409266268884,14821.75945250299,7080.0,734407405,3.216,734407405.0,123.82383730855939,5-6
593,593,5957,0,9073.411415795385,15006.58461210137,7140.0,734407405,3.216,734407405.0,113.14280106729387,5-6
